State,District,Latitude,Longitude,District code,Population,Male,Female,Male_Literate,Female_Literate,Literate,Workers,Non_Workers,Hindus,Muslims,Housholds_with_Electric_Lighting,Households_with_Internet,Primary_Education,Secondary_Education,Literate_Education,Illiterate_Education,Age_Group_0_29,Age_Group_30_49,Households_with_Car_Jeep_Van,Households_with_Scooter_Motorcycle_Moped,Households_with_Telephone_Mobile_Phone_Landline_only,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_separate_kitchen_Cooking_inside_house,Ownership_Owned_Households,Ownership_Rented_Households,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Location_of_drinking_water_source_Within_the_premises_Households,Household_size_1_to_2_persons,Household_size_3_to_5_persons_Households,Married_couples_1_Households,Married_couples_3_or_more_Households,Power_Parity_Rs_45000_90000,sex_ratio,literacy_rate
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,610382,301962,308420,180903,118480,299383,305438,304944,601092,4952,43976,757,114394,51886,338480,316086,344075,152681,1346,12482,1254,1029,150673,152129,3851,123116,11802,33755,94057,128333,1013,78,102.0,49.0
Orissa,Puri,19.83509174603177,85.86698989898981,387,1698730,865380,833350,704857,587082,1291939,621676,1077054,1644905,46094,201605,3416,413605,179086,1395194,309790,888134,477430,4693,57033,7427,4984,235879,343935,17603,277955,123180,38807,231885,270707,12268,663,96.0,76.0
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,967911,471960,495951,241959,165776,407735,467122,500789,874445,4607,61543,1553,97387,46001,346980,583140,577569,245766,2090,19440,3016,2465,206721,201492,17683,147814,26498,45359,124357,166387,1749,356,105.0,42.0
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,1041099,526877,514222,393192,310499,703691,505840,535259,964188,20120,126498,5231,185289,108455,708229,282248,565700,286575,5946,47662,4343,8681,230568,212516,27844,134592,57438,45534,152584,187345,2934,454,98.0,68.0
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,2093437,1061147,1032290,750147,592175,1342322,873227,1220210,1532352,71391,223537,12787,350349,243386,1388888,660465,1188918,573238,14641,102703,9691,20964,444791,356607,73640,264763,118116,77393,278223,351438,6939,943,97.0,64.0
Puducherry,Karaikal,10.876161726078813,79.82369793621002,637,200222,97809,102413,79903,75013,154916,68301,131921,152638,28835,47880,1868,32899,29456,154561,32717,102333,60089,2550,19793,2218,3646,46796,33788,12831,4236,30082,8722,33606,36645,771,1345,105.0,77.0
Puducherry,Mahe,12.006420793787758,75.28275021570326,636,41816,19143,22673,16610,19860,36470,11802,30014,27940,12856,7150,574,6043,8773,36858,2993,19760,12543,858,1747,777,817,7170,6569,494,147,6694,587,3559,3991,685,1993,118.0,87.0
Puducherry,Yanam,16.707695652173904,82.26187304347832,634,55626,27301,28325,19919,19355,39274,16760,38866,53537,1191,12859,207,10954,8044,40860,14923,31973,15235,226,2571,286,379,11258,6947,5816,1,10560,1879,9821,10594,66,1993,104.0,71.0
Punjab,Amritsar,31.548679820627772,74.79883856502238,49,2490656,1318408,1172248,932981,751789,1684770,917856,1572800,690939,12502,461231,29961,313874,328229,1485800,540010,1384987,667193,56185,225063,26625,49521,458184,430041,41576,253217,447498,36730,276797,324471,22637,1025,89.0,68.0
Punjab,Bathinda,30.190524611973352,75.05685898004438,46,1388525,743197,645328,488261,356607,844868,549986,838539,380569,16299,255650,11284,182796,163928,793380,438529,754927,377707,36173,106010,11356,24238,256617,235988,21224,105388,211601,22061,152743,168278,15928,592,87.0,61.0
Punjab,Faridkot,30.591187250996025,74.79751553784862,45,617508,326671,290837,215767,165518,381285,221555,395953,141363,3125,113549,4348,89433,75419,373752,204895,336540,164962,15528,51638,5047,9745,112702,109071,6142,65489,95315,9028,67572,76761,6901,276,89.0,62.0
Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,40,600163,320795,279368,238696,187337,426033,214783,385380,152851,16808,113683,5138,102257,95073,432310,142314,321018,166781,18239,63700,6773,11551,109623,101426,11510,68438,104951,10543,65329,71651,7425,263,87.0,71.0
Punjab,Firozpur,30.63407535211269,74.40245732394365,43,2029074,1071637,957437,707070,520441,1227511,756695,1272379,906408,6844,349662,10042,306838,221806,1207928,714869,1171770,525459,37105,148610,14135,22046,354657,344538,17695,196377,286759,26727,209891,251154,20602,838,89.0,60.0
Punjab,Gurdaspur,32.04283371212125,75.3204064393939,35,2298323,1212617,1085706,907660,727059,1634719,757138,1541185,1074332,27667,411216,14428,315156,372317,1528979,478020,1261421,611353,32484,194705,50731,26895,405686,409745,14231,298315,393314,28916,247200,285718,23635,1023,90.0,71.0
Punjab,Hoshiarpur,31.55157169811319,75.8469857442349,38,1586625,809057,777568,637927,561772,1199699,499822,1086803,1000743,23089,319930,13747,256127,301435,1227466,294723,831741,422782,33720,166862,24372,27207,310810,303081,17651,145269,278909,38352,198627,217844,11214,653,96.0,76.0
Punjab,Jalandhar,31.250336907216507,75.54400350515463,37,2193590,1145211,1048379,882581,739956,1622537,774472,1419118,1394329,30233,446200,39082,333736,339758,1575774,387809,1159156,616431,72374,238203,32474,65696,436790,378807,61615,151053,409159,52315,273097,303584,15600,803,92.0,74.0
Punjab,Kapurthala,31.336592638036837,75.47641165644177,36,815168,426311,388857,316254,260313,576567,284165,531003,336124,10190,161206,9732,127031,128828,575495,174995,433331,222324,23561,90508,10324,18981,159033,141816,18924,75439,145612,17794,96950,110069,7043,322,91.0,71.0
Punjab,Ludhiana,30.76596397379912,75.83110851528383,41,3498739,1867816,1630923,1428348,1131877,2560225,1284822,2213917,1502403,77713,703624,58589,488129,527568,2372099,631980,1901528,980046,120172,360662,57191,101595,689982,570487,127020,269706,660590,76808,417697,476270,31634,1382,87.0,73.0
Punjab,Mansa,29.919547714285724,75.4304922857143,47,769751,408732,361019,244037,179523,423560,328512,441239,156539,10375,140099,2673,106162,85953,434158,311513,420050,200882,12805,48117,5059,6347,123826,140422,4905,69458,108275,10556,83497,95737,8364,366,88.0,55.0
Punjab,Moga,30.756540067340065,75.1600845117845,42,995746,525920,469826,348549,279340,627889,359172,636574,158414,9388,183396,7897,158812,128693,638000,306336,535408,258826,26253,85167,10114,15888,177546,178205,9104,91646,151928,15002,106380,124032,10212,479,89.0,63.0
Punjab,Muktsar,30.31243303303303,74.5518747747748,44,901896,475622,426274,300401,224447,524848,335326,566570,254920,4333,166585,4571,137470,104682,544427,340886,495167,242628,23185,62205,5945,10160,165332,159581,9169,72452,125869,12662,97967,112350,10416,402,90.0,58.0
Punjab,Patiala,30.214540380693364,76.27505893949697,48,1895686,1002522,893164,711052,555739,1266791,660267,1235419,783306,40043,352929,24274,283837,256826,1280816,518772,1042519,517079,57008,193945,19894,46072,342661,325608,28546,144431,306941,28857,212045,235508,21439,905,89.0,67.0
Punjab,Rupnagar,30.910937330754347,76.53743500967126,51,684627,357485,327142,278534,224197,502731,233676,450951,304481,14492,129123,6600,107715,116836,492696,124100,365300,185424,17248,72313,9268,13714,124576,114943,14317,45581,107694,11367,76248,86325,7234,342,92.0,73.0
Punjab,Sangrur,30.185045204336895,75.89437014178496,53,1655169,878029,777140,570413,431664,1002077,568758,1086411,389410,179116,305557,10736,250833,220210,1054379,570103,904316,435148,35264,146931,29806,23004,295361,294479,15033,153898,255649,23946,175723,198490,20319,702,89.0,61.0
Rajasthan,Ajmer,26.199300378787903,74.6990419191919,119,2583052,1324085,1258967,926268,600405,1526673,1053722,1529330,2201663,314159,393498,13499,394576,200191,1618919,1034334,1561077,629951,24509,175460,14510,29286,400166,437083,40066,149028,194127,60278,230721,314176,33606,1227,95.0,59.0
Rajasthan,Alwar,27.55271738035265,76.65359630562563,104,3674179,1939026,1735153,1359829,822647,2182476,1708542,1965637,3039279,547335,485723,9750,492981,324050,2262867,1384905,2346721,836000,30207,179435,18353,22416,514708,595153,27599,376001,216309,54747,288169,403740,65112,1700,89.0,59.0
Rajasthan,Banswara,23.453642032967014,74.44246868131869,125,1797485,907754,889731,513854,315489,829343,916574,880911,1701234,48834,120603,2324,190259,75011,748794,1040914,1153029,406214,5287,45930,2982,4888,347302,352341,10180,260885,56756,43467,192481,279122,5992,839,98.0,46.0
Rajasthan,Baran,24.98023243243244,76.86210651828291,128,1222755,633945,588810,432607,260700,693307,552583,670172,1133349,79984,161310,1363,194024,76209,722755,545842,762204,286344,5741,59954,4185,3107,219215,223828,13069,158878,60902,28791,120591,170718,10462,556,93.0,57.0
Rajasthan,Barmer,25.77070908045978,71.50297126436782,115,2603751,1369022,1234729,783461,404861,1188322,1202482,1401269,2244882,321192,126494,2766,352636,101291,1179796,1501858,1731122,527629,27009,39804,7606,5298,384807,436661,8087,66514,56954,38224,180122,313839,19460,1121,90.0,46.0
Rajasthan,Bharatpur,27.32411858037578,77.21752077244258,105,2548462,1355726,1192736,943910,536959,1480869,1071154,1477308,2143046,371286,288723,4179,330336,211938,1524305,1104824,1659515,546362,10349,99846,10763,8429,353111,411145,8732,202167,103790,34541,174085,282742,38271,1161,88.0,58.0
Rajasthan,Bhilwara,25.45119767759564,74.63947595628417,122,2408523,1220736,1187787,777582,478544,1256126,1148165,1260358,2224839,142427,373644,6207,338296,141250,1347909,1180456,1439454,589476,17508,150972,11686,13309,427165,450389,37857,218844,134845,79351,239919,320832,28722,1117,97.0,52.0
Rajasthan,Bikaner,28.12489068322981,73.26943322981371,101,2363937,1240801,1123136,782399,496402,1278801,986208,1377729,2073356,235741,220793,7607,333211,143669,1341957,1015331,1543867,517271,17113,68379,9934,15765,345409,349733,17010,42877,194668,26098,152709,239576,42151,1004,91.0,54.0
Rajasthan,Bundi,25.48580716049379,75.79984074074079,121,1110906,577160,533746,371705,213339,585044,526091,584815,1017688,66609,136969,1392,159218,63248,585809,553622,686771,267648,5787,58255,4429,3132,181934,202701,13298,152557,60819,27814,110344,151094,11579,532,92.0,53.0
Rajasthan,Chittaurgarh,24.631623761665463,74.80010997846382,126,1544338,783171,761167,514851,306974,821825,802755,741583,1413163,97855,268172,4941,225700,90889,868699,715545,880043,398303,11261,103489,6835,9661,284116,293931,27803,170528,96673,53403,171060,212406,17882,973,97.0,53.0
Rajasthan,Churu,28.29330375536484,74.65846427038629,102,2039547,1051446,988101,696729,452540,1149269,902829,1136718,1777879,249736,231696,2577,302022,161520,1228712,910226,1293193,458725,9938,27698,8872,4720,311578,338115,6521,25206,153018,20461,157157,217710,39372,1056,94.0,56.0
Rajasthan,Dausa,26.91234817629181,76.57342097264443,109,1634409,857787,776622,596935,341116,938051,684495,949914,1582335,45488,195277,1719,235474,135234,1005436,681980,1047136,358718,6664,62106,4879,3856,192676,284497,4381,199528,60038,29693,129560,197083,23883,745,91.0,57.0
Rajasthan,Dhaulpur,26.72397054945053,77.74476219780222,106,1206516,653647,552869,435721,247377,683098,523212,683304,1127520,72258,96086,1330,172914,77360,682444,552106,815651,248416,3614,31120,4235,2139,178426,195242,4973,137091,42599,18995,78118,141825,11666,547,85.0,57.0
Rajasthan,Dungarpur,23.75104807692308,73.84765641025645,124,1388552,696532,692020,415820,265771,681591,641515,747037,1340065,28662,141275,1477,175059,60656,675840,764563,868458,317700,4385,34909,2783,3252,271018,273174,6186,185132,52248,31327,145073,208338,6207,611,99.0,49.0
Rajasthan,Ganganagar,29.256785412667963,73.56192303262948,99,1969168,1043340,925828,710908,482435,1193343,912672,1056496,1437144,50688,283142,6295,314107,163098,1181845,710223,1167889,502211,21515,85320,8003,15323,317953,330298,23354,29267,236712,36897,205706,257909,21776,997,89.0,61.0
Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902,100,1774692,931184,843508,624281,409855,1034136,835260,939432,1433067,118673,243163,3360,273441,153628,1088552,723454,1058044,453114,16537,56973,6353,7808,294975,306363,11944,27588,192913,25778,177261,216660,26672,840,91.0,58.0
Rajasthan,Jaipur,27.033459290187885,75.77117286012533,110,6626178,3468507,3157671,2554793,1746172,4300965,2464893,4161285,5819980,687452,990085,76565,875940,659389,4433665,2046038,4091148,1646480,142866,523398,46724,141437,993436,1001457,127486,369476,636260,101991,557723,740126,117273,3164,91.0,65.0
Rajasthan,Jaisalmer,26.86900838548185,71.18371877346682,114,669919,361708,308211,210415,98238,308653,288903,381016,497045,168129,43141,754,71132,20142,267105,397649,448969,140294,5218,11355,1417,1426,106416,107832,3328,22039,15653,11490,45064,80220,5828,309,85.0,46.0
Rajasthan,Jalor,25.07578093797277,72.18647261724662,116,1828730,936634,892096,543923,285659,829582,896644,932086,1732852,78990,161845,1585,277152,75304,870570,1033534,1176496,390598,12367,34799,5259,2410,230923,315704,9562,65366,116788,26776,133261,221234,19356,790,95.0,45.0
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,1411129,725143,685986,466815,272977,739792,685950,725179,1299751,96164,220428,1750,203488,73388,747822,696680,850546,346110,5385,56052,5026,3516,265667,263801,15426,131409,49703,37434,145806,189643,16131,630,95.0,52.0
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,2137045,1095896,1041149,815834,554526,1370360,894649,1242396,1905682,228178,297559,4828,305626,256621,1536668,712584,1298780,494124,15861,59920,17804,9276,336430,371091,9196,104352,191632,25732,189011,239984,38856,1021,95.0,64.0
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,3687165,1923928,1763237,1265753,765779,2031532,1489741,2197424,3224399,411558,408808,19335,512035,259304,2036941,1591957,2359786,836322,40768,197296,20401,35071,588447,574887,41870,108366,245426,52839,279280,418390,44835,1671,92.0,55.0
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,1458248,783639,674609,531904,273945,805849,628726,829522,1370977,81553,132079,1059,193938,104208,840673,668926,947173,310688,3820,35486,2891,2021,178407,256601,4524,146833,50675,27449,113609,180863,18963,633,86.0,55.0
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,1951014,1021161,929853,765396,532949,1298345,748811,1202203,1661307,243993,339899,12843,294591,172538,1317870,588142,1177474,495896,24848,147206,11234,25780,348345,300393,69588,144578,220850,47381,205204,263575,19386,924,91.0,67.0
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,3307743,1696325,1611418,1102750,655874,1758624,1425882,1881861,2833443,454487,347344,4449,486057,242053,1910801,1533137,2088323,754143,26150,94315,11735,9194,506680,562803,15019,65609,166213,50262,256563,360200,56894,1555,95.0,53.0
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,2037573,1025422,1012151,667381,418312,1085693,842327,1195246,1870543,143476,326793,4043,359329,144581,1216936,983050,1207983,467436,14175,109098,15232,8336,371789,396294,26351,96554,150135,62891,194781,292954,20467,997,99.0,53.0
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,1156597,581339,575258,383334,235805,619139,550831,605766,1105676,33677,193276,1989,190388,72969,674367,544517,687165,275099,7060,62714,4505,4460,207998,229656,13593,105782,70203,40848,114960,159285,13851,543,99.0,54.0
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,1335551,704031,631520,486184,255564,741748,578068,757483,1165505,155681,140947,1887,172925,87349,759711,586492,841697,309237,4398,41953,4722,3526,198019,243362,7424,147768,56544,31975,118651,175484,15234,593,90.0,56.0
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,2677333,1374990,1302343,995275,656842,1652117,1006504,1670829,2342076,327583,339457,5647,438872,282595,1859871,967497,1672813,605002,22494,77340,13092,10754,374975,434072,7418,148166,212651,26654,192243,265630,58649,1247,95.0,62.0
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,1036346,534231,502115,309900,166906,476806,419829,616517,996562,30479,134089,2146,147381,58213,497001,577092,649290,244401,6343,38817,4338,4483,168576,184197,13430,80219,75510,22755,95045,141471,7260,481,94.0,46.0
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,1421326,728136,693190,478329,271330,749659,649161,772165,1243527,153146,158264,1908,190750,91853,816124,661902,880194,334006,6295,68174,6275,4140,233360,258120,7695,169669,54174,31598,127103,175326,19827,668,95.0,53.0
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,3068420,1566801,1501619,973444,609185,1582629,1365783,1702637,2869976,104307,357846,14211,386075,164290,1535470,1528671,1876436,739287,27979,157259,13523,27786,559408,575790,35318,303445,161112,84623,311221,433280,25259,1432,96.0,52.0
Sikkim,East,27.29600352941175,88.74908392156858,93,1709346,907500,801846,748382,604616,1352998,579692,1129654,1410852,178807,352758,80037,219061,267825,1334283,169693,948963,497157,87499,162670,21876,102512,350135,241976,101386,17468,321816,42887,209378,246036,14439,1681,88.0,79.0
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,754894,374703,380191,269582,211022,480604,359851,395043,708397,7942,177502,1749,134123,96860,532701,233438,380484,216103,2937,40913,5367,3046,159746,181005,14004,14696,32840,43195,125800,146444,1339,518,101.0,64.0
Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,603,4646732,2335844,2310888,1968079,1808197,3776276,1817297,2829435,3751322,439270,1096334,217368,516445,801050,3642032,419065,2271657,1468902,146388,515581,114191,264763,1092062,522493,565934,170162,844285,169721,798018,859219,17628,2117,99.0,81.0
Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,632,3458045,1729297,1728748,1394790,1241117,2635907,1567950,1890095,3044145,211035,896325,63273,466745,526165,2504188,519919,1579517,1117221,87211,445588,51417,109489,895691,561733,346382,30861,559777,202265,668312,730354,7924,2868,100.0,76.0
Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,617,2605914,1311697,1294217,1000322,814959,1815281,1169880,1436034,2391675,123749,598412,15396,412237,386652,1868837,634041,1364411,764669,19828,178515,30829,27077,455369,526657,98143,122085,212704,101083,431186,473604,7371,1580,99.0,70.0
Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,630,1506843,774303,732540,527599,390110,917709,751170,755673,1452956,38304,337972,3651,240222,177877,1011099,512824,804186,434328,5843,107968,19859,7687,229150,344702,32008,99607,37897,67669,252941,280175,5458,969,95.0,61.0
Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,612,2159775,1080938,1078837,816180,665654,1481834,1105155,1054620,1879494,105012,500057,9155,386421,282628,1595029,480681,1065734,647806,15538,147737,23837,15800,458498,445908,106467,66961,140831,113811,375642,414781,6698,1362,100.0,69.0
Tamil Nadu,Erode,11.267012155963302,77.42034334862392,610,2251744,1129868,1121876,828300,664362,1492662,1195773,1055971,2115455,76098,595211,18604,345914,269016,1510680,608003,1006543,701326,33405,288543,45036,37339,529392,466373,177609,95965,234189,179881,434027,487375,3912,1933,99.0,66.0
Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,604,3998252,2012958,1985294,1611461,1401921,3013382,1673814,2324438,3537399,173785,961161,100322,535947,634172,2867809,678374,2076492,1200284,68427,418526,63983,137686,822329,700252,281627,163172,435671,166082,701330,761575,11193,1993,99.0,75.0
Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,629,1870374,926345,944029,780541,768197,1548738,679620,1190754,909872,78590,465692,15673,331559,322511,1625788,210901,887052,556548,21577,115092,49311,23194,444622,420282,57337,54896,189576,77429,348564,343647,6697,1048,102.0,83.0
Tamil Nadu,Karur,10.79532776617955,78.08749686847604,613,1064493,528184,536309,401726,325318,727044,543298,521195,993666,53292,264949,4915,190229,146666,759410,276930,501585,320645,10648,117119,13922,10393,221882,221047,61893,26150,106194,67478,185113,206574,3206,628,102.0,68.0
Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,623,3038252,1526475,1511777,1223810,1049620,2273430,1354632,1683620,2760502,168881,754141,34097,525151,453509,2398674,449125,1528178,913715,30852,228557,41298,54832,714764,491822,279755,90919,298527,153915,552457,605700,8241,1632,99.0,75.0
Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,618,1616450,798127,818323,640916,572092,1213008,671994,944456,1435072,128617,381940,5585,323359,249630,1306690,253572,828444,463326,9042,86939,29771,9238,352112,365468,40644,134810,104497,80737,273370,308480,3832,992,103.0,75.0
Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,609,1726601,869280,857321,653312,522819,1176131,898245,828356,1673652,32483,441044,8960,297179,214836,1200360,388418,817905,510413,18550,212434,22258,19466,378236,343287,126986,66003,140627,124286,313747,354019,2947,1050,99.0,68.0
Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,615,565223,282157,283066,208011,167812,375823,299726,265497,521658,32702,135751,1507,106751,71650,443373,109011,291371,158218,2259,32178,6678,2687,119795,132395,14725,16041,28692,35672,95746,105551,1159,346,100.0,66.0
Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,621,1618345,803188,815157,608776,501769,1110545,761693,856652,1428784,114194,354493,4494,283299,251855,1167183,447346,835853,470428,7882,110324,17749,8191,245499,344074,42109,39632,57015,59334,255959,283940,6160,1005,101.0,69.0
Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,626,1353445,682658,670787,536487,442459,978946,602977,750468,1047411,208038,291400,5172,293886,189132,1186606,107292,708322,389764,5524,49605,18385,5886,244729,270430,51959,26315,34430,50029,215193,232329,6654,778,98.0,72.0
Tamil Nadu,Salem,11.629324202127655,78.2478257978723,608,3482056,1781571,1700485,1285107,1000455,2285562,1694160,1787896,3326357,95487,835377,20660,571061,457866,2335432,955045,1737345,1029479,30660,352121,38760,39279,681331,706525,199211,96292,226846,196664,611941,678452,8622,2185,95.0,66.0
Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,622,1339101,668672,670429,526304,433440,959744,620171,718930,1186078,74310,314270,5773,216931,199263,998410,311112,666218,391356,8222,91250,19993,10799,246861,277432,59229,49164,84326,64170,226250,245294,5165,757,100.0,72.0
Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,620,2405890,1182416,1223474,944264,846734,1790998,974079,1431811,2075870,190814,555582,13495,431983,373111,1812871,461123,1193095,712017,17231,161750,30075,24121,514461,475525,108700,97701,209948,109324,405697,445798,7135,1474,103.0,74.0
Tamil Nadu,Theni,9.924066666666668,77.43458833333332,624,1245899,625683,620216,479403,390677,870080,591642,654257,1148990,56751,312310,4667,219747,156676,891561,270738,618923,373564,6607,58034,11907,6570,304761,243448,78115,12593,133986,75790,230233,253069,2892,734,99.0,70.0
Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,602,3728104,1876062,1852042,1495711,1296010,2791721,1538054,2190050,3325823,143093,909400,75634,461918,622789,2687680,610048,1925296,1154775,54505,363741,62993,112276,805187,636443,291863,175520,343722,150892,671689,717165,10766,1940,99.0,75.0
Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,619,1264277,626693,637584,503085,443386,946471,540168,724109,1132785,96092,303114,4416,250163,203450,1067502,175564,627880,377118,6790,72916,33727,6894,295870,287483,34994,78485,81976,62703,222880,247478,2918,781,102.0,75.0
Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,606,2464875,1235889,1228986,909803,717010,1626813,1238177,1226698,2294369,91636,549077,6445,442688,343955,1782712,672427,1301347,683904,7851,138956,23596,10740,349169,536269,47934,53134,157967,96016,382614,422698,9562,1519,99.0,66.0
Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,605,3936331,1961688,1974643,1504355,1269573,2773928,1689330,2247001,3397857,414760,865913,20623,721473,641585,2965827,891430,2096113,1116437,20393,286002,45427,36342,668730,764911,144061,115013,324328,137654,615915,681392,14378,2455,101.0,70.0
Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,625,1942288,967709,974579,760375,638413,1398788,950158,992130,1822626,47838,505950,10219,398670,230321,1450277,403246,987538,575006,9845,119486,21904,17403,498189,379629,149739,61793,116349,133899,355973,410503,3150,1185,101.0,72.0
Tripura,Dhalai,23.781360477941163,91.94654283088232,291,378230,194544,183686,151643,124574,276217,155831,222399,307120,8256,46875,273,84516,21430,260948,109130,232286,95548,907,3006,1248,338,78811,77969,2897,18046,13042,10050,53904,64944,895,187,94.0,73.0
Tripura,North Tripura,24.121739755351683,92.17842538226292,292,693947,352860,341087,275646,244756,520402,248667,445280,507967,105737,81601,997,179547,47160,559122,156840,414878,178608,2726,9201,2519,1215,147845,134974,8213,16853,31151,18107,93545,114600,1775,349,97.0,75.0
Tripura,South Tripura,23.211874098057383,91.6065807585568,290,876001,447544,428457,351082,295728,646810,366845,509156,736015,49258,133744,948,223185,70173,691125,188363,505558,236676,3454,12757,4149,1254,146403,196002,6427,67910,54383,25902,143146,159386,2033,455,96.0,74.0
Tripura,West Tripura,23.780166241299337,91.41310788863107,289,1725739,879428,846311,722998,638356,1361354,698178,1027561,1512801,152791,314567,6394,421485,156277,1464673,279053,940424,499719,11356,44499,9575,9977,390646,365266,29156,186536,213918,48445,285029,308619,5843,909,96.0,79.0
Uttar Pradesh,Agra,26.99512974910393,78.05278291517321,146,4418797,2364953,2053844,1614594,1065916,2680510,1389844,3028953,3922718,411313,536402,27183,904836,450571,3141380,963202,2871903,991255,44989,243761,36134,47935,630150,626023,37112,417507,307051,47808,259888,435000,57706,1846,87.0,61.0
Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557,143,3673889,1951996,1721893,1283380,809187,2092567,1174361,2499528,2904140,729283,268120,13634,491605,334738,2137251,1352181,2378289,787408,21667,151973,24398,23011,572425,564776,33059,426380,374047,49640,233318,408582,41901,1437,88.0,57.0
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,5954391,3131807,2822584,2199340,1466387,3665727,2111907,3842484,5102041,796756,391542,24122,934881,596615,4061896,1756098,3764404,1335224,41965,243219,34753,37832,787263,853641,34772,498927,322833,78967,338762,549894,91505,2389,90.0,62.0
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,2397888,1212410,1185478,846676,640263,1486939,787398,1610490,1985654,401678,99581,2509,392873,247028,1718855,813502,1499494,515229,9813,60203,9449,3412,332700,357876,4387,260490,174989,25726,114866,206450,46756,1031,98.0,62.0
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,1379545,740040,639505,546198,384638,930836,442023,937522,1273546,101963,65479,2404,291837,168866,1063360,276224,856336,320763,5088,35729,8361,3317,237062,240103,6104,185001,85631,24528,106340,170264,12540,549,86.0,67.0
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,4613913,2285004,2328909,1559414,1212503,2771917,1372032,3241881,3878626,718692,183381,6652,1344726,489060,4024458,1218146,2930243,965876,20757,116175,19089,7888,592546,647550,7850,545388,316002,39397,184249,330071,110081,1882,102.0,60.0
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,1303048,700070,602978,489858,308112,797970,416695,886353,917474,364583,119121,2989,272939,132197,887221,376700,817140,283276,13301,42998,11161,6646,178240,196311,6261,150465,96715,14343,76826,128531,18280,551,86.0,61.0
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,3487731,1843884,1643847,878285,520083,1398368,1152160,2335571,2291892,1169330,85814,2681,493760,104762,1381933,1920966,2275746,754346,13451,51784,14401,3444,561188,582513,7619,391416,326580,74456,231407,403826,37809,1161,89.0,40.0
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,3239774,1672902,1566872,1160960,802630,1963590,1019483,2220291,3004240,213440,119972,4672,515010,409484,2348254,1032533,1975934,724362,10846,65467,13488,5459,445832,472507,5795,395909,305850,29249,153571,256651,73448,1273,94.0,61.0
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,2148665,1114721,1033944,544943,323414,868357,760253,1388412,1333242,805975,57400,1551,227932,65516,876131,1332817,1415213,442339,6167,37816,5212,1616,298119,314737,4279,219396,191185,33262,96621,181378,40851,795,93.0,40.0
